30,30,2,7,5,5,n,n
25,35,2,3,5,5,n,n
20,40,10,10,1,1,n,n
20,40,10,9,1,1,n,n
21,39,2,12,1,5,d,n
20,40,6,5,1,3,d,n
19,41,6,8,1,2,d,n
18,42,8,10,1,1,n,n
17,43,6,13,1,4,d,n
16,44,6,4,5,3,n,c
21,39,4,12,1,5,d,n
20,40,4,4,5,5,n,n
20,40,9,14,1,3,d,n
19,41,7,14,1,3,d,n
18,42,8,7,1,3,c,n
21,39,10,11,1,1,n,n
20,40,11,8,1,4,d,n
19,41,6,7,1,4,d,n
18,42,9,4,5,3,n,d
21,39,3,14,1,5,d,n
20,40,4,2,5,5,n,n
25,35,10,3,5,2,n,d
27,33,4,4,5,5,n,n
27,33,9,6,1,1,n,n
28,32,11,6,5,1,n,d
29,31,14,9,1,1,n,n
30,30,14,7,1,4,d,n
29,31,11,14,1,5,d,n
28,32,5,10,1,2,c,n
26,34,13,14,1,1,n,n
25,35,13,2,5,5,n,n
30,30,3,7,1,5,d,n
29,31,5,6,1,2,d,n
28,32,6,12,1,2,d,n
27,33,8,2,5,3,n,d
30,30,4,8,1,5,d,n
29,31,3,5,1,5,d,n
28,32,14,3,5,1,n,d
29,31,14,13,1,4,d,n
28,32,4,10,1,5,d,n
27,33,11,11,1,5,d,n
26,34,9,8,1,1,n,n
27,33,9,14,1,3,d,n
26,34,3,4,5,5,n,n
21,39,2,8,1,5,d,n
20,40,11,13,1,5,d,n
19,41,3,14,1,5,d,n
18,42,9,11,1,2,d,n
17,43,5,14,1,4,d,n
16,44,9,4,5,2,n,d
18,42,13,7,5,1,n,d
19,41,13,12,1,1,n,n
20,40,7,12,1,2,d,n
19,41,4,11,1,5,d,n
18,42,9,6,1,2,d,n
17,43,5,5,1,4,d,n
16,44,8,3,5,2,n,d
18,42,11,5,1,1,n,n
19,41,8,12,1,2,d,n
18,42,6,8,1,4,d,n
17,43,14,8,1,1,n,n
18,42,14,3,5,1,n,d
19,41,7,12,1,4,d,n
18,42,7,12,1,3,d,n
17,43,4,11,1,5,d,n
16,44,6,5,1,4,d,n
15,45,3,14,1,5,d,n
14,46,11,7,1,1,n,n
15,45,10,5,1,1,n,n
16,44,2,12,1,5,d,n
15,45,5,4,5,3,n,c
20,40,10,9,1,2,c,n
22,38,14,12,1,1,n,n
23,37,12,9,1,5,d,n
22,38,12,9,1,1,n,n
23,37,4,13,1,5,d,n
22,38,8,14,1,1,n,n
21,39,10,11,1,2,d,n
20,40,4,9,1,5,d,n
19,41,3,8,1,5,d,n
18,42,3,12,1,5,d,n
17,43,5,5,1,2,c,n
17,43,12,4,5,1,n,d
18,42,9,3,5,3,n,d
21,39,8,10,1,3,d,n
20,40,12,3,5,1,n,d
21,39,7,7,5,3,n,c
21,39,5,4,5,2,n,c
26,34,6,2,5,3,n,c
31,29,5,10,1,2,c,n
29,31,9,12,1,2,d,n
28,32,4,9,1,5,d,n
27,33,2,9,1,5,d,n
26,34,11,5,1,1,n,n
27,33,13,10,1,1,n,n
28,32,9,8,1,3,c,n
31,29,13,12,1,1,n,n
32,28,13,8,1,1,n,n
33,27,6,9,1,2,d,n
32,28,7,2,5,3,n,c
37,23,9,10,1,3,d,n
36,24,10,7,1,3,c,n
39,21,7,5,1,4,d,n
38,22,12,13,1,5,d,n
37,23,4,14,1,5,d,n
36,24,10,13,1,3,d,n
35,25,14,12,1,1,n,n
36,24,6,8,1,3,d,n
35,25,14,4,5,1,n,d
36,24,6,10,1,2,d,n
35,25,14,13,5,4,n,d
39,21,5,8,1,3,d,n
38,22,4,7,1,5,d,n
37,23,3,13,1,5,d,n
36,24,3,5,1,5,d,n
35,25,8,2,5,1,n,d
36,24,14,6,1,1,n,n
37,23,2,10,1,5,d,n
36,24,13,10,1,1,n,n
37,23,2,3,5,5,n,n
32,28,13,13,1,4,d,n
31,29,8,10,1,2,d,n
30,30,8,13,1,1,n,n
29,31,11,4,5,1,n,d
30,30,14,7,1,1,n,n
31,29,9,2,5,2,n,d
33,27,8,11,5,3,n,d
36,24,10,4,5,3,n,d
39,21,8,13,1,3,d,n
38,22,2,7,1,5,d,n
37,23,10,14,1,2,d,n
36,24,8,13,1,1,n,n
35,25,13,2,5,1,n,d
36,24,3,9,1,5,d,n
35,25,2,4,5,5,n,n
30,30,2,4,5,5,n,n
25,35,3,7,1,5,d,n
24,36,6,6,5,2,n,c
24,36,11,14,1,1,n,n
23,37,12,11,1,4,d,n
22,38,4,9,1,5,d,n
21,39,13,2,5,1,n,d
22,38,4,9,1,5,d,n
21,39,11,7,1,1,n,n
22,38,9,6,1,1,n,n
23,37,8,10,1,3,d,n
22,38,9,14,1,2,d,n
21,39,11,4,5,4,n,d
25,35,8,8,1,3,c,n
25,35,3,6,1,5,d,n
24,36,7,14,1,3,d,n
23,37,2,10,1,5,d,n
22,38,5,8,1,4,d,n
21,39,7,10,1,2,c,n
19,41,7,2,5,2,n,c
24,36,3,6,1,5,d,n
23,37,2,2,5,5,n,n
23,37,8,10,1,2,d,n
22,38,10,2,5,3,n,d
25,35,12,2,5,1,n,d
26,34,14,2,5,1,n,d
27,33,5,11,1,2,d,n
26,34,5,6,1,3,c,n
23,37,5,8,1,2,d,n
22,38,5,3,5,3,n,c
27,33,14,12,5,5,n,n
32,28,11,9,1,4,d,n
31,29,8,13,1,3,d,n
30,30,4,2,5,5,n,n
35,25,7,7,1,2,c,n
35,25,3,8,1,5,d,n
34,26,7,11,1,2,d,n
33,27,5,10,1,3,d,n
32,28,6,10,1,2,d,n
31,29,3,9,1,5,d,n
30,30,10,11,1,3,d,n
29,31,10,14,1,2,d,n
28,32,8,11,1,2,d,n
27,33,13,12,1,1,n,n
28,32,9,3,5,3,n,d
31,29,13,8,1,1,n,n
32,28,2,7,1,5,d,n
31,29,4,5,1,5,d,n
30,30,14,6,1,4,d,n
29,31,14,8,1,1,n,n
30,30,4,13,1,5,d,n
29,31,4,13,1,5,d,n
28,32,14,3,5,1,n,d
29,31,3,8,1,5,d,n
28,32,14,11,1,4,d,n
27,33,4,11,1,5,d,n
26,34,8,11,1,2,d,n
25,35,6,7,1,3,d,n
24,36,4,13,1,5,d,n
23,37,14,5,1,4,d,n
22,38,11,2,5,1,n,d
23,37,9,13,5,1,n,d
24,36,13,14,1,4,d,n
23,37,9,14,1,3,d,n
22,38,11,7,1,5,d,n
21,39,6,10,1,3,d,n
20,40,4,8,1,5,d,n
19,41,4,11,1,5,d,n
18,42,9,5,1,3,c,n
21,39,4,2,5,5,n,n
26,34,14,4,5,1,n,d
27,33,10,3,5,2,n,d
29,31,3,8,1,5,d,n
28,32,14,5,1,1,n,n
29,31,2,6,1,5,d,n
28,32,11,5,1,5,d,n
27,33,4,7,1,5,d,n
26,34,6,5,1,3,c,n
29,31,10,6,1,3,c,n
32,28,9,8,1,2,d,n
31,29,7,14,1,4,d,n
30,30,14,14,1,5,d,n
29,31,13,7,1,1,n,n
30,30,9,2,5,3,n,d
33,27,4,2,5,5,n,n
38,22,4,14,5,5,n,n
33,27,3,13,1,5,d,n
32,28,5,8,1,4,d,n
31,29,4,6,1,5,d,n
30,30,11,5,1,5,d,n
29,31,11,5,1,1,n,n
30,30,6,13,1,3,d,n
29,31,5,9,1,4,d,n
28,32,9,13,1,3,d,n
27,33,14,6,1,1,n,n
28,32,12,3,5,1,n,d
29,31,4,8,1,5,d,n
28,32,6,4,5,2,n,c
33,27,6,2,5,2,n,c
38,22,2,8,1,5,d,n
37,23,3,8,1,5,d,n
36,24,2,4,5,5,n,n
31,29,13,6,5,4,n,d
35,25,10,9,1,2,d,n
34,26,8,13,1,1,n,n
33,27,8,10,1,1,n,n
32,28,14,13,1,1,n,n
33,27,10,11,1,2,d,n
32,28,13,4,5,1,n,d
33,27,2,13,1,5,d,n
32,28,11,4,5,1,n,d
33,27,12,9,1,5,d,n
32,28,8,7,1,1,n,n
33,27,8,9,1,2,d,n
32,28,10,11,1,2,d,n
31,29,5,6,1,2,c,n
29,31,10,7,1,2,c,n
31,29,2,4,5,5,n,n
26,34,9,2,5,2,n,d
28,32,11,10,5,5,n,n
33,27,8,8,1,2,c,n
33,27,7,10,1,3,d,n
32,28,5,14,1,2,d,n
31,29,11,7,1,4,d,n
30,30,4,14,1,5,d,n
29,31,2,12,1,5,d,n
28,32,13,14,1,4,d,n
27,33,2,14,1,5,d,n
26,34,12,8,1,1,n,n
27,33,7,4,5,2,n,c
32,28,6,2,5,3,n,c
37,23,12,2,5,1,n,d
38,22,7,11,1,3,d,n
37,23,3,4,5,5,n,n
32,28,7,4,5,2,n,c
37,23,6,6,1,2,c,n
37,23,6,11,5,2,n,c
32,28,9,12,1,1,n,n
31,29,13,5,1,1,n,n
32,28,7,2,5,3,n,c
37,23,13,3,5,1,n,d
38,22,11,7,1,4,d,n
37,23,9,3,5,2,n,d
39,21,9,12,1,2,d,n
38,22,5,12,1,4,d,n
37,23,8,14,1,3,d,n
36,24,12,13,1,1,n,n
35,25,10,3,5,3,n,d
38,22,7,8,1,2,c,n
36,24,8,6,5,1,n,d
37,23,9,7,1,3,c,n
40,20,10,8,1,2,c,n
42,18,5,4,5,4,n,c
47,13,7,4,5,2,n,c
52,8,8,4,5,2,n,d
54,6,6,4,5,2,n,c
59,1,11,7,1,1,n,n
