30,30,4,14,1,5,d,n
29,31,7,9,1,3,d,n
28,32,12,7,2,1,n,d
29,31,7,7,2,2,n,n
29,31,10,6,2,1,n,d
30,30,5,4,5,2,n,d
32,28,7,10,1,2,d,n
31,29,11,2,5,1,n,d
32,28,13,3,5,1,n,d
33,27,5,6,2,2,n,n
31,29,8,9,1,2,d,n
30,30,4,3,5,5,n,n
35,25,11,9,1,1,n,n
36,24,11,12,1,1,n,n
35,25,3,14,1,5,d,n
34,26,5,10,1,3,d,n
33,27,12,11,1,1,n,n
34,26,9,10,1,3,d,n
33,27,12,11,1,1,n,n
34,26,11,9,1,1,n,n
35,25,14,10,1,1,n,n
36,24,9,12,1,3,d,n
35,25,8,12,5,2,n,d
37,23,8,3,5,1,n,c
42,18,6,5,5,3,n,c
47,13,10,4,5,2,n,d
49,11,2,11,1,2,d,n
48,12,5,6,2,2,n,n
46,14,6,10,1,2,d,n
45,15,12,3,5,1,n,d
46,14,2,12,1,2,d,n
45,15,2,4,5,2,n,c
40,20,8,13,1,3,d,n
39,21,8,7,2,2,n,n
41,19,7,8,1,4,d,n
40,20,11,13,1,1,n,n
39,21,2,13,1,5,d,n
38,22,12,7,2,1,n,d
39,21,10,4,5,2,n,d
41,19,12,11,1,5,d,n
40,20,8,6,2,1,n,d
41,19,14,7,2,4,d,n
39,21,13,6,1,4,c,n
43,17,2,4,5,5,n,n
38,22,9,7,2,1,n,d
39,21,13,4,5,1,n,d
40,20,9,2,5,2,n,d
42,18,13,8,1,1,n,n
43,17,5,6,2,2,n,n
41,19,3,14,1,5,d,n
40,20,8,8,1,2,d,n
39,21,7,14,1,4,d,n
38,22,11,5,5,4,n,d
42,18,3,2,5,5,n,n
47,13,14,8,1,1,n,n
48,12,3,12,1,2,d,n
47,13,3,6,1,2,c,n
45,15,14,6,2,1,n,d
46,14,3,5,5,2,n,c
41,19,4,14,1,5,d,n
40,20,9,8,1,3,d,n
39,21,8,14,1,1,n,n
38,22,6,4,5,4,n,c
43,17,13,11,1,1,n,n
44,16,10,7,2,3,c,n
47,13,2,7,2,2,n,n
45,15,7,13,1,2,d,n
44,16,12,2,5,1,n,d
45,15,10,2,4,2,n,d
47,13,13,5,5,4,n,d
51,9,9,8,1,2,d,n
50,10,10,11,1,2,d,n
49,11,10,4,5,2,n,d
51,9,2,10,1,2,d,n
50,10,9,4,5,2,n,d
52,8,10,10,1,2,d,n
51,9,7,13,1,2,d,n
50,10,3,7,2,2,n,n
48,12,3,4,5,2,n,c
43,17,8,11,1,3,d,n
42,18,4,2,5,5,n,n
47,13,2,5,5,2,n,c
42,18,8,5,5,2,n,d
44,16,3,9,1,5,d,n
43,17,14,10,1,4,d,n
42,18,9,5,5,1,n,d
43,17,6,5,5,2,n,c
48,12,8,6,2,2,n,n
50,10,13,4,5,4,n,d
54,6,4,14,1,2,d,n
53,7,9,3,5,2,n,d
55,5,8,9,1,2,d,n
54,6,9,2,5,2,n,d
56,4,6,13,1,2,d,n
55,5,7,14,1,2,d,n
54,6,13,2,5,1,n,d
55,5,8,6,2,2,n,n
57,3,5,8,1,2,d,n
56,4,3,3,4,2,n,d
58,2,10,4,2,2,n,n
