30,30,3,4,5,5,n,n
25,35,14,4,4,1,n,d
26,34,10,7,4,1,n,d
27,33,7,9,2,2,n,n
25,35,12,7,3,1,n,d
26,34,13,10,2,1,n,d
27,33,14,3,5,1,n,d
28,32,12,4,5,1,n,d
29,31,12,8,3,4,d,n
26,34,13,8,5,1,n,d
27,33,10,5,4,2,n,d
29,31,3,3,5,5,n,n
29,31,13,7,3,1,n,d
30,30,12,9,2,1,n,d
31,29,14,14,1,1,n,n
31,29,6,10,4,2,n,d
33,27,8,14,5,3,n,d
36,24,2,14,1,5,d,n
35,25,10,8,3,1,n,d
36,24,8,4,5,1,n,d
37,23,4,10,5,5,n,n
32,28,11,6,5,1,n,d
33,27,12,3,4,1,n,d
34,26,6,8,3,2,n,c
31,29,13,12,1,1,n,n
32,28,14,14,1,1,n,n
32,28,13,13,1,5,d,n
31,29,12,9,2,4,d,n
29,31,14,12,1,5,d,n
28,32,12,9,2,1,n,d
29,31,4,13,1,5,d,n
28,32,5,9,2,2,n,n
26,34,11,11,2,1,n,d
27,33,13,9,5,1,n,d
28,32,5,10,2,2,n,n
26,34,9,4,5,3,n,d
29,31,2,7,5,5,n,n
24,36,10,14,1,3,d,n
23,37,5,10,2,4,d,n
21,39,10,11,2,1,n,c
19,41,6,11,2,3,d,n
17,43,8,9,2,1,n,c
15,45,4,11,2,5,d,n
13,47,12,2,3,1,n,d
14,46,5,4,4,3,n,c
18,42,9,13,1,3,d,n
17,43,9,7,3,1,n,d
18,42,7,2,5,4,n,c
23,37,13,8,3,5,d,n
20,40,2,10,5,5,n,n
15,45,6,9,2,4,d,n
13,47,8,3,4,1,n,d
14,46,4,11,2,5,d,n
12,48,14,13,1,5,d,n
11,49,6,11,2,2,n,n
9,51,7,2,3,2,n,c
12,48,3,9,5,5,n,n
7,53,9,6,3,1,n,d
8,52,5,5,4,4,n,n
8,52,13,12,1,1,n,n
9,51,7,5,4,3,n,d
12,48,13,6,4,5,d,n
8,52,8,9,5,1,n,d
9,51,11,9,2,1,n,d
10,50,9,13,1,1,n,n
9,51,6,2,5,3,n,c
14,46,5,12,1,2,d,n
13,47,13,6,5,5,n,n
18,42,14,6,5,1,n,d
19,41,13,9,5,5,n,n
24,36,9,10,2,3,d,n
22,38,2,14,1,5,d,n
21,39,3,14,1,5,d,n
20,40,7,3,4,4,n,n
24,36,3,12,1,5,d,n
23,37,4,6,3,5,d,n
20,40,5,6,5,3,n,c
15,45,5,6,3,3,n,n
12,48,7,5,5,4,n,c
17,43,2,11,2,5,d,n
15,45,9,10,2,1,n,c
13,47,3,5,5,5,n,n
8,52,7,12,1,4,d,n
7,53,9,6,5,2,n,d
9,51,5,11,2,3,d,n
7,53,5,3,4,2,n,c
11,49,7,11,2,2,n,n
9,51,5,7,5,2,n,c
4,56,2,7,3,4,d,n
1,59,8,4,1,1,n,n
2,58,9,11,2,2,n,n
