30,30,12,11,4,1,n,d
31,29,8,9,4,1,n,c
27,33,9,13,1,2,d,n
26,34,8,13,1,3,d,n
25,35,10,10,2,3,d,n
23,37,6,4,4,3,n,c
27,33,3,7,4,5,d,n
23,37,14,10,5,1,n,d
24,36,4,11,5,5,n,n
19,41,13,14,1,4,d,n
18,42,6,8,3,2,n,d
20,40,4,9,2,5,d,n
18,42,3,13,1,5,d,n
17,43,6,5,4,3,n,c
21,39,8,8,3,1,n,c
21,39,11,10,5,4,n,d
25,35,11,13,1,1,n,n
24,36,5,6,5,4,n,c
19,41,6,13,1,2,d,n
18,42,7,5,4,4,n,n
22,38,14,12,1,1,n,n
23,37,2,2,5,5,n,n
23,37,9,13,1,3,d,n
22,38,5,10,2,2,n,n
20,40,5,14,1,3,d,n
19,41,12,2,5,4,n,d
23,37,6,11,2,4,d,n
21,39,8,7,5,3,n,d
24,36,10,7,5,3,n,d
27,33,6,14,1,2,d,n
26,34,14,10,2,4,d,n
24,36,6,9,2,3,d,n
22,38,6,2,5,3,n,c
27,33,2,3,5,5,n,n
22,38,4,12,1,5,d,n
21,39,3,13,5,5,n,n
16,44,9,11,2,1,n,c
14,46,13,5,5,1,n,d
15,45,9,11,2,3,d,n
13,47,6,14,5,2,n,c
8,52,3,6,3,5,d,n
5,55,9,3,4,2,n,d
7,53,6,9,5,3,n,c
2,58,8,8,2,1,n,c
2,58,6,12,1,2,d,n
1,59,11,6,1,1,n,n
2,58,14,7,2,2,n,n
4,56,14,2,3,4,c,n
